customer_tweet_id,customer_text,brand_response,customer_created_at,response_created_at
2975204,@115858 why have a map app if your going to screw it up this bad?!,"@820539 If you're running into issues with the Maps app, we'd like to help you out. Please tell us the exact issue(s) your experiencing. Also, please let us know what version of the iOS software you currently have installed. https://t.co/GDrqU22YpT",Wed Nov 15 23:12:13 +0000 2017,Thu Nov 16 00:13:00 +0000 2017
1682497,"Oh my gosh, @115858 PLEASE get your keyboard issues worked out ASAP. Otherwise, that #Pixel is looking reeeeally attractive.",@511469 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 14:12:20 +0000 2017,Mon Nov 06 16:40:00 +0000 2017
2134855,"Ever since Steve jobs died @AppleSupport hasn’t been the same ; i spent $700 on a new iPhone 8 and it freezes like crazy ; shut off when it wants , stops working when it wants wtf I’m pissed , money doesn’t grow on trees , aren’t these products meant to be durable?",@628083 We want to ensure you're able to enjoy your new iPhone and we're going to do all we can. Join us in a DM to get started. https://t.co/GDrqU22YpT,Wed Nov 08 16:02:16 +0000 2017,Wed Nov 08 17:43:44 +0000 2017
495141,@AppleSupport Yes — just used my hubby’s MacPro and it worked.,"@233071 That's definitely good information to help isolate the issue. 

To help determine if the issue is just with this specific file on your computer, are you able to open other PDF files on your computer successfully, or does the same issue occur with other files as well?",Fri Dec 01 21:41:32 +0000 2017,Fri Dec 01 22:16:25 +0000 2017
2402274,@115858 and @AppleSupport I need the Do Not Disturb moon to show in the status bar so I don’t forget to turn it off please! #iPhoneX #Apple,@232105 We’ve got a great website where you cal leave your suggestions and let your voice be heard. Head to our Feedback page: https://t.co/eTPVYVFyd8,Tue Nov 14 05:00:55 +0000 2017,Tue Nov 14 13:44:31 +0000 2017
1659170,@AppleSupport Thank you!,@506214 You're welcome. Please feel free to contact us back if you have any other questions or concerns.,Mon Nov 06 03:02:22 +0000 2017,Mon Nov 06 05:04:00 +0000 2017
1924630,@AppleSupport is Siri is alive ?? I don’t think so coz she’s not at all working.... please fix it.,@572878 Let us know exactly what's going in with Siri. Send us a DM and include the country you're in. https://t.co/GDrqU22YpT,Thu Nov 16 11:59:11 +0000 2017,Thu Nov 16 15:31:30 +0000 2017
2731356,"@AppleSupport 1.5 min of a song on Pandora drained my battery from 60% to 32%. That is not ok! I love my 7, but I'm going to start looking into other bands sadly.",@765694 We'd like to help out. DM us and we'll continue there. https://t.co/GDrqU22YpT,Mon Nov 20 14:35:40 +0000 2017,Mon Nov 20 15:29:01 +0000 2017
1586884,@115858 so are ya going to fix this problem “I️”,@488175 We're happy to assist. You can find the steps to fix your auto-correct here: https://t.co/xXaXeeSRt9,Sat Nov 04 12:56:45 +0000 2017,Sat Nov 04 18:03:29 +0000 2017
2712960,"@AppleSupport i have made 4 phones in almost 1 month because of the ''Call Failed'' issue, Any suggestions on how to fix this? because honestly i started to hate the iPhone, there is nothing wrong with my Simcard i've tried it on another phone and reached my cellular company.",@761636 We're here for you. What steps have you tried to resolve this? Can you tell us which iOS version you are running? This can be found in Settings &gt; General &gt; About.,Sat Nov 18 06:39:11 +0000 2017,Sat Nov 18 14:29:00 +0000 2017
1573660,@115858 fix the i autocorrecting or hand me a new iPhone X pls,@485023 We’re here for you. Try the steps here and let us know if you still need help: https://t.co/xU1AGHStV6,Sat Nov 04 04:13:46 +0000 2017,Sat Nov 04 14:25:26 +0000 2017
2280916,@115858 why the fuck can’t I see the capital letter “i” https://t.co/6v9WROOKzn,"@663034 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",Sat Nov 11 17:28:51 +0000 2017,Sat Nov 11 20:35:28 +0000 2017
2287254,Sometimes I just want to throw my phone against a wall...I updated it yesterday and it's so laggy esp when typing. What is going on @115858 @AppleSupport?,"@664548 We want to help. Let’s look into this together. To start, does this happen with all apps or just certain ones?",Sat Nov 11 21:38:06 +0000 2017,Sat Nov 11 23:14:00 +0000 2017
2004593,@115858 @AppleSupport you have ruined my iPhone with this new software!!!! What on earth are you playing at?,@592775 We’re happy to look into this with you. What’s happening with your iPhone? Tell us more about what's going on in DM. https://t.co/GDrqU22YpT,Fri Nov 03 22:51:39 +0000 2017,Sat Nov 04 02:58:00 +0000 2017
847108,@AppleSupport this is bullshit! Your ‘new’ update drained my battery 50% in 5 mins- and I’ve done everything I can find online to stop it! 😡,@321326 We'd love to help with your battery life. Can you DM us the device and the exact OS version running? https://t.co/GDrqU22YpT,Fri Oct 20 10:45:39 +0000 2017,Fri Oct 20 14:32:27 +0000 2017
2427391,Okay this I️ shit is getting out of hand... way to go @115858 for forcing my hand to buy a new iPhone 👿,"@696981 We want to make sure that we get this issue resolved. If you haven't yet, please back up your device and update it to the latest version iOS 11.1.1. For more info about this update, check out: https://t.co/xXaXeeSRt9

Let us know if the issue persists.",Tue Nov 14 19:16:19 +0000 2017,Tue Nov 14 19:47:51 +0000 2017
2454573,@115858 @applesupport thank you so much for the update! https://t.co/NJjCBpAgTp,"@703144 We want to help you. DM us, and we'll look into what's going on with Safari. https://t.co/GDrqU22YpT",Wed Nov 15 02:59:53 +0000 2017,Wed Nov 15 03:23:01 +0000 2017
2238133,".@115858 / @AppleSupport love the new iOS for iPhone but for the love of Pete, please add on/off toggle for GPS location to swipe up menu.",@652641 We can help get you to the right place to make your suggestion. Provide your feedback here:  https://t.co/eTPVYVFyd8,Thu Oct 19 16:11:10 +0000 2017,Thu Oct 19 16:56:27 +0000 2017
991122,@115858 wtf is a keychain? This is stupid.,"@354773 That's a great question and we have information you'll find useful, check this out: https://t.co/RVPykwGkuI",Sun Oct 22 05:07:56 +0000 2017,Sun Oct 22 13:25:29 +0000 2017
1347760,"@AppleSupport hey, if i accidentally select a whole lot of imessages and press ""report as spam"", does this mean i now won't receive txts from those contacts? 😬",@434289 DM us using the link below. We'll look into this with you from there. https://t.co/GDrqU22YpT,Fri Oct 27 14:41:22 +0000 2017,Fri Oct 27 17:18:01 +0000 2017
945540,"@AppleSupport Podcasts ""Episode Unavailable"" ""temporarily unavailable"" @AppleSupport @115858 https://t.co/1XeqkX3L0l","@344208 We'd like to look into this a little deeper with you. Meet up with us in DM, and we'll get to work on some solutions. https://t.co/GDrqU22YpT",Sat Oct 14 01:51:50 +0000 2017,Sat Oct 14 02:28:00 +0000 2017
2427270,@115858 so when are you going to fix these issues with iCloud with spam Apple. 😠 I don’t want these. https://t.co/z0aMZrQuKH,@696949 Thanks for bringing this to our attention. All we can ask you to do is flag it as Junk and iCloud should remember your preference: https://t.co/69DeJV324B  Let us know if you have additional questions.,Tue Nov 14 19:29:49 +0000 2017,Tue Nov 14 20:08:31 +0000 2017
1099719,"@AppleSupport The app also crashes constantly, and tries to re-download previously played podcasts...also no auto play!",@379511 We'd like to get your device back on the right path. Meet us in DM and we'll continue working on it. https://t.co/GDrqU22YpT,Mon Oct 23 22:20:54 +0000 2017,Mon Oct 23 22:34:25 +0000 2017
1770804,@AppleSupport It downloads fine then when trying to install it says a error occoured,@532332 Thank you for keeping us updated. Could you tell us which error message you're receiving when trying to update?,Tue Oct 17 23:08:55 +0000 2017,Tue Oct 17 23:15:40 +0000 2017
1104704,@AppleSupport Don’t know where the problem is coming from,@160403 Thanks for trying. Let's get you in touch with our Apple ID experts. You can reach them here: https://t.co/UJm15vmMM2,Tue Oct 24 00:04:40 +0000 2017,Tue Oct 24 00:28:31 +0000 2017
2710945,"Dear @AppleSupport:
What’s with this whenever I type “I”?
This: I️ : makes no sense! https://t.co/Z9dQCYMSAH",@761170 We’d like to offer some guidance with that.  Which iOS version are you running?  You can check under Settings &gt; General &gt; About.,Mon Nov 20 02:06:39 +0000 2017,Mon Nov 20 02:17:57 +0000 2017
2970213,Damn @AppleSupport the latest iOS update made my 6S a brick.  Crashing and freezing multiple times per day.,"@694379 That’s certainly not what you expect from your iPhone 6s. Let’s look into this further together. Please send us a DM letting us know which country you’re located in, and what apps you’re using when this is occurring. https://t.co/GDrqU22YpT",Thu Nov 30 00:17:17 +0000 2017,Thu Nov 30 00:32:00 +0000 2017
828377,"@AppleSupport not sure why, but ever since the last update, my alarm no longer goes off if my phones on silent???",@317339 Let's see what we can do to help. Which specific version of iOS are you using per Settings &gt; General &gt; About?,Fri Oct 13 02:18:45 +0000 2017,Fri Oct 13 02:31:27 +0000 2017
2062520,@AppleSupport my mobile 5s  ime __credit_card__ update and locked try to open  put my apple account refuse to open,"@609983 Hi, can you send us a Direct Message and tell us more about what you're experiencing? We'll continue on from there. https://t.co/GDrqU22YpT",Fri Oct 06 10:48:59 +0000 2017,Fri Oct 06 14:51:52 +0000 2017
2562366,"@AppleSupport Bought Apple Watch w/cellular so I could leave phone at home, but interval apps can’t run with workout or Nike run app. What am I missing? Surely this isn’t intentional. Help?",@638484 Thanks for contacting us. We want you to enjoy your run. We'd like to get more info. Let's meet in DM and look into this together. https://t.co/GDrqU22YpT,Thu Nov 16 16:50:44 +0000 2017,Thu Nov 16 17:50:30 +0000 2017
2697271,"@AppleSupport Its already updated to 11.12, but same issue persists","@757909 Send us a DM and tell us which country you're in, and we'll find the best way to help. https://t.co/GDrqU22YpT",Mon Nov 20 02:30:09 +0000 2017,Mon Nov 20 02:34:30 +0000 2017
388038,In 3.5 hours down from 85% to 31%. #disastrous help help help @AppleSupport,"@207837 Battery life is important, and we're here for you. To get started, send us a DM. We'll meet you there. https://t.co/GDrqU22YpT",Mon Oct 09 08:05:30 +0000 2017,Mon Oct 09 14:06:38 +0000 2017
1100810,@AppleSupport I am logged in and was on wifi all night last night trying to get it to work.,"@379725 In that case, let's go ahead and delete the app and reinstall it.",Sat Nov 25 18:15:57 +0000 2017,Sat Nov 25 18:22:28 +0000 2017
2438535,@AppleSupport each new update gives my phone a new bug. I updated it and now my phone randomly resets itself?? Wtf come on now,"@699452 We're happy to look into this with you, as that's not the experience we want you to have with your iPhone. To clarify is the latest update you're referring to, iOS 11.1.1? You can check under Settings &gt; General &gt; About.",Tue Nov 14 21:31:44 +0000 2017,Tue Nov 14 21:58:27 +0000 2017
1636193,"@AppleSupport 
Whhhyyyy??????? https://t.co/7SLZ7ZUtTR","@500458 Hey, we want to look into what's going on. Please DM us the iOS version and we'll work together from there. https://t.co/GDrqU22YpT",Tue Oct 17 07:02:54 +0000 2017,Tue Oct 17 13:04:32 +0000 2017
1954070,@115858 and @13689 HELP https://t.co/P85uDqA8zc,"@580065 You're in the right place for help. To start, what is the iOS version shown in Settings &gt; General &gt; About?",Sun Oct 29 16:25:38 +0000 2017,Sun Oct 29 16:47:32 +0000 2017
1707703,Apple needs to fix this emoji bs cause I️ can’t even type i without it being a question mark @115858 @AppleSupport,@517500 We'd like to help any way we can. Which model is it and what's the OS version installed?,Mon Nov 06 22:09:57 +0000 2017,Mon Nov 06 23:23:00 +0000 2017
87196,ok why did my phone run out of battery at 45% ? @AppleSupport smh,"@135083 We'd love to look into this with you. DM us more information, including the model of iPhone and the exact version of the operating system it's running, and we'll get started. https://t.co/GDrqU22YpT",Thu Nov 30 08:14:53 +0000 2017,Thu Nov 30 14:17:27 +0000 2017
38637,@AppleSupport I connected 7 to create backup before heading to collect my new X on my lunch break. When I got back to work and turned on X and selected restore from iTunes backup it said previous backup was corrupted. Needed my phone so had to set up as new to make calls.,"@124421 Got it. Let’s check which iOS version is on your iPhone X by going to Settings &gt; General &gt; About
If it’s a lower iOS version than your iPhone 7, then we’ll need to get the iPhone X updated by following these steps: https://t.co/r9sZrDtROb 
Let us know what you find.",Wed Nov 22 19:35:09 +0000 2017,Wed Nov 22 19:54:32 +0000 2017
262228,@AppleSupport This crackling of sound on the new iPhone is for the birds. Fix coming soon?,"@178461 Where are you noticing the crackling? Receiver, speaker, or both?",Thu Oct 05 21:08:24 +0000 2017,Thu Oct 05 22:04:58 +0000 2017
2812559,"@AppleSupport Hiya. Yes, I upgraded my OS to High Sierra and now the play/pause, fwd &amp; bwd keys don't function with iTunes or anything else, whether I'm in the app or not.","@784249 Which Mac model do you have and what's the exact macOS High Sierra version installed?

Have you already tried any steps since this started to happen?",Mon Nov 27 02:14:40 +0000 2017,Mon Nov 27 02:25:26 +0000 2017
2076062,@AppleSupport my phone is a mess since the iOS 11 updates. 🙄The “bug fixes” have fixed very little.,@613994 Thanks for reaching out. We want you to be able to enjoy using your device and are here to help. Meet us in DM and we will proceed. https://t.co/GDrqU22YpT,Tue Oct 10 09:22:07 +0000 2017,Tue Oct 10 12:33:00 +0000 2017
2439730,@AppleSupport why does it go to I.T y’all update one thing and mess up another 🤦🏾‍♂️,"@452805 We'd like to gather some more information to figure out the best path forward. Send us a DM with what type of device you're using, along with your current iOS version. We'll take it from there. https://t.co/GDrqU22YpT",Tue Nov 14 22:10:22 +0000 2017,Tue Nov 14 22:34:00 +0000 2017
2616555,Aye @AppleSupport I got the newest phone y’all got why is my shit force closing apps after a week?,@739551 We'd like to look into your concerns with you. Reach out via DM using the link below and let us know which iPhone and iOS version you're using. https://t.co/GDrqU22YpT,Fri Nov 17 07:58:16 +0000 2017,Fri Nov 17 14:37:29 +0000 2017
587076,"Has anybody else had issues with their iPhone 7s? 📱 I can be on anything messages, apps, music etc and every 5 minutes it crashes, refreshes and goes back to passcode screen 😩 @AppleSupport can you help please?",@258656 That shouldn't be happening. We'd be happy to help. Let us know which version of iOS you have via DM. https://t.co/GDrqU22YpT,Sun Dec 03 11:25:23 +0000 2017,Sun Dec 03 15:16:51 +0000 2017
1283974,"@AppleSupport having so many problems with my phone, Not sure what to do 😕 https://t.co/4SwbJzp1cK",@420345 Hi there! Let's work through the steps here: https://t.co/Ui1yTnOCUz DM if it continues,Thu Oct 26 17:35:36 +0000 2017,Thu Oct 26 18:13:00 +0000 2017
2053284,@AppleSupport  such a  laggy update of iOS 11.01 lot of issues like battery draining and many software glitches try to give us a new update,@607233 That's definitely not the experience we want you to have. Does the issue persist after restarting? Please reply in DM. https://t.co/GDrqU22YpT,Wed Oct 04 05:35:21 +0000 2017,Fri Oct 06 02:13:57 +0000 2017
2856820,"@AppleSupport I have recently not been able to access wifi unless I am 5 metres away from the rooter, I have to use up mobile data even in my bedroom, can you please sort me out a new phone or help...",@794022 We want to help you with your Wi-Fi connection. Reach out via DM using the link below and let us know what device and operating system version you're using. https://t.co/GDrqU22YpT,Mon Nov 27 21:08:24 +0000 2017,Mon Nov 27 21:17:04 +0000 2017
2547137,"As per my phone call with apple care, if there is no apple store in your country they will serve you like shit
@AppleSupport",@723901 That's not the type of experience that we'd like for you to have. Please join us in DM and we'll look into this. https://t.co/GDrqU22YpT,Thu Nov 16 07:05:54 +0000 2017,Thu Nov 16 14:34:40 +0000 2017
2434205,"Hey @AppleSupport I have a ceramic Apple Watch 2nd gen and the band has gotten somewhat dirty, can you replace it?","@698518 Hey there, we're happy to assist you with this. You can use these steps to clean your Apple Watch band: https://t.co/SB2HfIlX8A",Sun Oct 29 10:06:01 +0000 2017,Sun Oct 29 13:57:33 +0000 2017
1677063,Apple needs to figure it the fuck out because these question marks in the fucking box are not what I’m about @115858,@510126 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 06:17:33 +0000 2017,Mon Nov 06 14:48:30 +0000 2017
718055,Hey @AppleSupport can you please tell me why my brightness is randomly turning it’s self up &amp; down since the newest update #Annoying #Iphone,@142365 Let's see if auto-brightness is turned on. https://t.co/bkqEVCrK2l,Fri Oct 06 06:59:31 +0000 2017,Fri Oct 06 13:55:00 +0000 2017
498568,"@115858 Please read my Japanese.
Its my issue report. 
日本では１２月２日になってからiPhoneのSpringBoardが再起動を繰り返す現象が起きています。内部時計が原因だとしたら他国でも同じことが起こると思われます。",@234015 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Fri Dec 01 18:42:05 +0000 2017,Fri Dec 01 19:09:00 +0000 2017
780266,@AppleSupport I did the new Up now I can’t text certain phone numbers?,@306295 We can help. What device are you using and what version of iOS is it running? What happens when you try to text these numbers?,Sat Oct 07 18:52:55 +0000 2017,Sat Oct 07 20:42:31 +0000 2017
564000,"@AppleSupport I manually manage my music, no sync. I drag and drop to my device and 3 hours later, it's still greyed out. If I 'delete' the greyed out tracks it tells me I am deleting them from my device, even though they never transferred in the first place",@191752 Is both iTunes and your iPhone fully up-to-date? When did you start seeing this happen?,Sun Dec 03 00:07:09 +0000 2017,Sun Dec 03 00:13:31 +0000 2017
208956,@AppleSupport Actually I think I might be ok. Is the  draining of the battery different in ios 11.2?,@165450 We are happy to hear it's okay. We recommend checking out this link on battery life: https://t.co/bivpdfBNJ6,Wed Oct 04 19:46:12 +0000 2017,Wed Oct 04 20:11:00 +0000 2017
2981529,@115858 It is not possible that my 5 iPhone screen has been damaged with only dropped about 20 cm. from the ground. It was his understanding that the screen was very strong but it is already proven that not.,"@822333  We understand how you view this concern, and a broken screen is absolutely not something that can cater to enjoying the iPhone 5. To clarify, you'd like to check in to options for getting your iPhone's screen repaired, correct? Send us a DM. https://t.co/GDrqU22YpT",Sun Nov 19 21:56:20 +0000 2017,Sun Nov 19 22:09:00 +0000 2017
700006,@115858 @AppleSupport iOS version : 11.1.2,"@287016 We're happy to help with downloading your apps. Meet us in DM with more details, such as any errors messages you're getting and which country you're in, and we'll get started. https://t.co/GDrqU22YpT",Thu Nov 23 14:39:48 +0000 2017,Thu Nov 23 16:28:00 +0000 2017
1113877,@382884 @382885 @188880 @117159 @1647 @125607 @115858 Wow! I’m on 7+. Weird glitches in all apps. App crashes. Springboard crashes. Bluetooth issues.,@382883 We're here to help. Send us a DM and we can look into this for you. https://t.co/GDrqU2kzhr,Tue Oct 24 03:03:53 +0000 2017,Tue Oct 24 03:12:17 +0000 2017
2003050,"@AppleSupport why are our phones trying to autocorrect the word ""I"" to an A with a question mark in a box?",@592304 We'd be happy to look into what's going on. DM us which device and OS version you're using and we'll continue there. https://t.co/GDrqU22YpT,Fri Nov 03 18:55:45 +0000 2017,Fri Nov 03 23:15:00 +0000 2017
1618257,that stupid question mark glitch everywhere seen it on ig too 🙄 look @115858 i can't afford the upgrade I'm still on a payment plan 😑,@465035 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9,Sun Nov 05 05:04:25 +0000 2017,Sun Nov 05 14:57:00 +0000 2017
951786,@AppleSupport I think you cant try your hdmi device or you can tell to development ios 11 because there is problem on their software,@345795 Thanks for that info. We've received your DM and we'll continue to assist you from there.,Sat Oct 14 01:52:37 +0000 2017,Sat Oct 14 02:22:30 +0000 2017
1458090,@115858 your phones suck. My phone literally keeps dying on me #comeonnow,@458425 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Thu Nov 02 18:19:07 +0000 2017,Thu Nov 02 20:32:41 +0000 2017
2132091,"@AppleSupport an app has taken money off me but not delivered the service and is now not answering my emails, how can I get my money back?",@627435 Let's get you pointed in the right direction!  Reach out to our iTunes support team at: https://t.co/SDIe7UiyJN,Wed Nov 08 19:31:33 +0000 2017,Wed Nov 08 20:15:00 +0000 2017
333234,"@AppleSupport Thanks, just one problem there is no auto brightness in iOS11",@195370 No worries. It changed locations. Check under: Settings &gt; General &gt; Accessibility &gt; Display Accommodations,Sat Oct 07 17:38:36 +0000 2017,Sat Oct 07 19:42:30 +0000 2017
1014337,My MacBook keeps freezing during installation of the new update and I have no idea what to do tbh @AppleSupport,@360011 Let's help. When are you seeing the freezing occur? What do you see on the display? What do you do when it freezes?,Sat Oct 14 10:54:44 +0000 2017,Sat Oct 14 14:16:00 +0000 2017
1803106,@AppleSupport iOS 11.0.3,@541800 Thanks. Have you tried restarting your device? https://t.co/OWRDHWSt4h,Wed Oct 18 01:40:34 +0000 2017,Wed Oct 18 01:51:00 +0000 2017
2105224,@AppleSupport What’s the deal with uppercase I??? Why is it being replaced with the slew of symbols???,@621405 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 03:44:09 +0000 2017,Wed Nov 08 13:17:25 +0000 2017
2446373,"@AppleSupport is there any problems with iCloud right now? my computer is prompting for login and gives ""unknown error"" when i enter my password.","@701331 Let's look into this with you. The system status site, https://t.co/7NVrDovSd8, shows no iCloud system issues. Are you trying to log into the iCloud website?",Wed Nov 15 01:16:36 +0000 2017,Wed Nov 15 01:31:27 +0000 2017
1410770,"@AppleSupport I connected it after restarting my iPhone twice, but it did not get better. My lightning cable is new one.","@447897 Got it, thanks!. Let us know if the steps in the guide help. Also, what's the iOS version number in Settings &gt; General &gt; About?",Thu Nov 02 01:11:21 +0000 2017,Thu Nov 02 01:55:57 +0000 2017
1960150,"@AppleSupport my IPhone 6 is running horribly since downloading 11.0.3 , battery life is horrible, is affecting text display&amp; function.",@581419 We'd love to help with your iPhone. How long is your battery lasting typically on a full charge? Please DM us here: https://t.co/GDrqU22YpT,Mon Oct 30 21:45:23 +0000 2017,Mon Oct 30 21:57:37 +0000 2017
1802523,@AppleSupport don’t know whats wrong with this new 11 ios. battery drain so fast. fix this issues please 😖🙏🏻,"@541618 We're happy to help. DM us the iOS 11 version installed and any troubleshooting you've tried, to get started. https://t.co/GDrqU22YpT",Fri Oct 13 06:30:22 +0000 2017,Fri Oct 13 13:19:00 +0000 2017
146771,"@AppleSupport This is a late-2016 Macbook Pro. Command key broke and popped out. Then, other keys worked unreliably. Now, the ""replaced"" keyboard has the same command key act funky where a quarter of it presses down and there's no haptic feedback...feels like typing on Surface v1.",@149319 We'd like to look into this further. Let's continue in DM. Click here: https://t.co/GDrqU22YpT,Fri Nov 24 07:23:30 +0000 2017,Fri Nov 24 14:05:27 +0000 2017
1901147,"@AppleSupport 11.0.3 has wrecked my iPhone! Frozen screen, sporadic Touch ID, and more... not happy guys!",@566563 We want to help. DM us what kind of iPhone you are having these issues with and we'll do everything we can to help you out. https://t.co/GDrqU22YpT,Tue Oct 24 01:21:51 +0000 2017,Tue Oct 24 01:32:30 +0000 2017
2639631,@AppleSupport i need to delete cc from Wallet/Apple Pay?,@744945 Check out this link for the steps to take to remove a card from Apple Pay: https://t.co/qtyk71JfU1,Fri Nov 17 20:33:23 +0000 2017,Fri Nov 17 21:40:00 +0000 2017
1975846,iOS 11.1 released but the bugs still exist on my iPhone 7 as they did before #apps are hanging the phone gets hanged @115858 @AppleSupport,"@585121 We want to help.  DM us to let us know any troubleshooting you've attempted so far, and we'll take it from there. https://t.co/GDrqU22YpT",Wed Nov 01 16:40:45 +0000 2017,Wed Nov 01 17:22:32 +0000 2017
1528735,‼️‼️‼️ RT @474618: Fix this question mark shit @AppleSupport,"@474617 Let's work together and get to the bottom of this, DM us and we'll get started. https://t.co/GDrqU22YpT",Fri Nov 03 14:58:38 +0000 2017,Fri Nov 03 19:54:00 +0000 2017
1597280,Wow shoutout @115858 won't allow me to update iTunes so I can't even use my phone,@473640 We'd like to help. What happens when you try to update iTunes? Is there an error message?,Sat Nov 04 18:46:22 +0000 2017,Sat Nov 04 22:42:00 +0000 2017
618553,@AppleSupport can y'all fix the damn podcast app,@266755 We've got a great article which may help with the podcast app: https://t.co/gQVExEKnrj Let us know the results.,Wed Oct 04 22:40:05 +0000 2017,Wed Oct 04 23:08:28 +0000 2017
1419631,Hey @115858 can you fix this autocorrect problem?! The letter i is changing to I️,@450015 We can help you with this. Which iOS version is your device currently running?,Wed Nov 01 23:34:34 +0000 2017,Thu Nov 02 00:13:59 +0000 2017
284918,Hey @115858 maybe stop making your phones self-destruct with every update ??????,@183879 Let's look at it together. What symptoms have you noticed? Which iPhone is it? Which iOS version do you have currently?,Fri Oct 06 06:20:52 +0000 2017,Fri Oct 06 13:48:25 +0000 2017
2041258,"@115858 please fix my phone. I️ didn’t want an update, you forced it on me","@603545 We're here to help and want to ensure we provide the best support. To get started, may we have the iOS version? https://t.co/GDrqU22YpT",Wed Nov 08 01:03:08 +0000 2017,Wed Nov 08 01:34:25 +0000 2017
178691,"@AppleSupport I just wanted to say thank you for the shitty battery life, slowness, and buggy ios! I will officially be switching to android. #sheeple",@171805 We want to help with each issue you're experiencing. Please send us a DM and we'll work together. https://t.co/GDrqU22YpT,Thu Oct 05 04:21:39 +0000 2017,Thu Oct 05 12:52:01 +0000 2017
9834,@AppleSupport 11.0.3,@117807 Thanks. Let's continue the conversation in DM. https://t.co/GDrqU22YpT,Wed Nov 01 02:27:14 +0000 2017,Wed Nov 01 02:47:00 +0000 2017
2367804,"@AppleSupport It reads ""watchOS 3.2.2 - Your software is up to date.""",@157995 We want to help you get things up to date. Send us a DM and let us know what version of iOS you are running on your phone and we'll go from there. https://t.co/GDrqU22YpT,Tue Nov 14 00:46:38 +0000 2017,Tue Nov 14 01:03:00 +0000 2017
2227156,"@AppleSupport on en parle de TOUS les bugs actuels sr iPhone dep8 la dernière MAJ iOS 11! Lags, bug clavier merdik, batterie en chutte libre",@650104 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Oct 19 15:28:12 +0000 2017,Thu Oct 19 16:03:34 +0000 2017
2450931,@AppleSupport 11.0.3. Up to date,@702383 Please check out and follow the step on the Maximizing Battery Life and Lifespan page: https://t.co/TpjqFp3jxD,Sun Oct 29 22:28:30 +0000 2017,Sun Oct 29 22:36:27 +0000 2017
2422408,"@AppleSupport IOS 11.1.1, you guys really screwed the pooch with this one. Screwed with everyone’s texting, now phone calls &amp; voicemail issues. I wouldn’t wipe an Androids ass with this update. You had one job, for a phone to receive phone calls &amp; voicemails. #Fail #iPhone6sSucks",@695759 We want to help with the issues you're experiencing. Send us a DM and we'll work with you from there. https://t.co/GDrqU22YpT,Tue Nov 14 18:19:39 +0000 2017,Tue Nov 14 18:41:01 +0000 2017
1698465,"@515144 Fix this crap, @115858.",@515143 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 22:52:18 +0000 2017,Mon Nov 06 23:55:29 +0000 2017
1083987,@AppleSupport Since iOS11 iPhone regularly disconnects/fails to connect to my car’s Bluetooth system. Was fine before...,@375692 We would be glad to help with this. Reach out to us in DM. https://t.co/GDrqU22YpT,Mon Oct 23 17:34:50 +0000 2017,Mon Oct 23 17:49:35 +0000 2017
1365639,@AppleSupport How about you fix your software first,@705598 We can dive into these issues together to find the right solution. Send us a DM to get started. https://t.co/GDrqU22YpT,Sun Oct 29 19:49:36 +0000 2017,Sun Oct 29 19:52:53 +0000 2017
2285862,@116333 so far your company hasn’t given me the help needed with my battery issue or answered any of my other issues. @AppleSupport,"@527841 We're happy to help with your battery issues. As we were working in DM, let's continue there. https://t.co/GDrqU22YpT",Thu Oct 19 18:56:15 +0000 2017,Thu Oct 19 19:16:33 +0000 2017
143561,"@AppleSupport Nope, definitely not my microphone.","@148437 Thanks for trying. Just to verify, what's the exact iOS version listed in your settings? You can check by navigating to Settings &gt; General &gt; About: https://t.co/ZTw54HL4Rm",Thu Nov 23 12:56:36 +0000 2017,Thu Nov 23 16:02:00 +0000 2017
1951694,@579604 @115858 @AppleSupport I am in the same boat. This whole process is nonsense. I am still jumping through Apple's hoops 48 hours later.,@579629 We'd love to help get you pointed in the right direction for questions about your reservation. Please DM us to continue. https://t.co/GDrqU22YpT,Sun Oct 29 15:05:39 +0000 2017,Sun Oct 29 15:21:02 +0000 2017
240469,"@AppleSupport Thanks, I’ve updated again. It’s working for now but it did after the 11.0.1 update too, then reverted inexplicably.","@173120 Understood. Monitor your iPhone closely moving forward. If you have further issues, let us know via DM. We’ll go from there. https://t.co/GDrqU22YpT",Thu Oct 05 18:26:46 +0000 2017,Thu Oct 05 19:12:26 +0000 2017
